cross validation loss,training loss,iteration,train_time,params
0.267040140777646,0.265529272197045,27,0.181041479110718,{'alpha': 0.14113173559354764}
,,,,
0.373869801416139,0.373695618561418,28,0.172038316726685,{'alpha': 0.2991831890787201}
,,,,
0.225737098126947,0.225122623026361,29,0.18304181098938,{'alpha': 0.10347477114718721}
,,,,
0.139396615915534,0.13702684867619,30,0.21704888343811,{'alpha': 0.01931543624125949}
,,,,
0.373889533284629,0.373715370717411,31,0.16703724861145,{'alpha': 0.3622066464613071}
,,,,
0.350358158422157,0.348663285222247,32,0.175040006637573,{'alpha': 0.22110992149920922}
,,,,
0.374094768921182,0.373919476270437,33,0.167037725448608,{'alpha': 0.7497076597645941}
,,,,
0.322459000583529,0.320945473088359,34,0.175040245056152,{'alpha': 0.19345138060947684}
,,,,
0.119302459231303,0.113841260804218,35,0.259059190750122,{'alpha': 0.0023396215205282065}
,,,,
0.239532104010477,0.23917924936508,36,0.18004035949707,{'alpha': 0.11650297193843805}
,,,,
0.373883786129084,0.373709623699841,37,0.167038202285767,{'alpha': 0.3450585927333294}
,,,,
0.344489212896605,0.34274668249804,38,0.176040172576904,{'alpha': 0.21528786692779067}
,,,,
0.370847287698665,0.370611395411296,39,0.172038793563843,{'alpha': 0.26457588192860704}
,,,,
0.178874079530935,0.177091837076418,40,0.202045679092407,{'alpha': 0.055322631625376505}
,,,,
0.281737607931052,0.280141205879381,41,0.177040100097656,{'alpha': 0.1539015214044304}
,,,,
0.373930311261725,0.373756057754815,42,0.165037631988525,{'alpha': 0.4659008575570702}
,,,,
0.374045887610325,0.37387096689615,43,0.180039405822754,{'alpha': 0.6779637801741171}
,,,,
0.374207317366795,0.374031059669175,44,0.173038959503174,{'alpha': 0.8931527098380405}
,,,,
0.364425972055646,0.365682236361262,45,0.172038555145264,{'alpha': 0.24300734695724888}
,,,,
0.373973057319761,0.373798605204657,46,0.166037082672119,{'alpha': 0.5539594566449213}
,,,,
0.373887442789599,0.3737132807579,47,0.166037321090698,{'alpha': 0.3560661210767686}
,,,,
0.164211668283144,0.16302943822225,48,0.209047317504883,{'alpha': 0.040933549750690905}
,,,,
0.374118655892295,0.37394316947793,49,0.166037559509277,{'alpha': 0.7823647067046385}
,,,,
0.373910549130687,0.373736355997229,50,0.177039861679077,{'alpha': 0.418905425786883}
,,,,
0.234315734436003,0.234083650385257,51,0.182041168212891,{'alpha': 0.11163205006994008}
,,,,
0.373871323426876,0.373697144502442,52,0.167037725448608,{'alpha': 0.30451714322529616}
,,,,
0.114678382093798,0.10580903915024,53,0.39708948135376,{'alpha': 0.001186381785537753}
,,,,
0.373967041797278,0.373792621998912,54,0.166037321090698,{'alpha': 0.5424401230388309}
,,,,
0.37393117536444,0.373756918672887,55,0.18204140663147,{'alpha': 0.46784686481747145}
,,,,
0.374257364188826,0.374080642617402,56,0.169038534164429,{'alpha': 0.949980583497103}
,,,,
0.192801147036633,0.190901011056195,57,0.187043190002441,{'alpha': 0.07042162330899704}
,,,,
0.374149026232102,0.373973284066442,58,0.202046155929565,{'alpha': 0.8220051122113825}
,,,,
0.298396351889786,0.297703620974079,59,0.175575733184814,{'alpha': 0.16947061692586327}
,,,,
0.373896300132939,0.373722132396382,60,0.166009426116943,{'alpha': 0.3813966980002149}
,,,,
0.373954882106071,0.373780523687527,61,0.166037559509277,{'alpha': 0.5183666222033314}
,,,,
0.262411416005274,0.26094040964672,62,0.177040100097656,{'alpha': 0.13704154979522726}
,,,,
0.374068240073701,0.373893153797234,63,0.167037010192871,{'alpha': 0.7116743417536544}
,,,,
0.212126053163909,0.210463944455211,64,0.182040929794312,{'alpha': 0.09006036041992277}
,,,,
0.3740218687642,0.373847116001092,65,0.166036367416382,{'alpha': 0.6397494681671986}
,,,,
0.123138416477629,0.119807109119455,66,0.245055437088013,{'alpha': 0.004528143210073848}
,,,,
0.325476461504277,0.323931315632108,67,0.171038389205933,{'alpha': 0.19648275466730677}
,,,,
0.158987659675599,0.156815183254484,68,0.206046581268311,{'alpha': 0.03623406902376314}
,,,,
0.250049875770097,0.249096349750824,69,0.181040525436401,{'alpha': 0.12604343163882237}
,,,,
0.373506827712196,0.373691410689845,70,0.166037559509277,{'alpha': 0.28395601664334924}
,,,,
0.117127858739712,0.109795411463129,71,0.340076446533203,{'alpha': 0.001730868648240902}
,,,,
0.185231587924223,0.183656566355897,72,0.198044538497925,{'alpha': 0.062280835842582066}
,,,,
0.36325695430817,0.364734663584506,73,0.171038866043091,{'alpha': 0.23911547022250645}
,,,,
0.146865224102059,0.144607116706721,74,0.2070472240448,{'alpha': 0.0260517189613833}
,,,,
0.298022484292549,0.297348501474875,75,0.175039529800415,{'alpha': 0.16910478965034909}
,,,,
0.213043699665202,0.211450267035623,76,0.181042909622192,{'alpha': 0.09099330019639933}
,,,,
0.373875458055139,0.373701287515437,77,0.166037321090698,{'alpha': 0.3185491198127201}
,,,,
0.174583697507846,0.172788487890954,78,0.205046892166138,{'alpha': 0.05111555110126901}
,,,,
0.120440518607292,0.116086905213538,79,0.256058216094971,{'alpha': 0.003035323206797126}
,,,,
0.320378429751554,0.318893706721888,80,0.173039674758911,{'alpha': 0.19135979823727312}
,,,,
0.369079722796091,0.369087246919824,81,0.168038129806519,{'alpha': 0.2580628815153735}
,,,,
0.343073886990186,0.341345940255528,82,0.175039768218994,{'alpha': 0.21390369474387483}
,,,,
0.37392090300003,0.373746681376416,83,0.166037559509277,{'alpha': 0.44415519967774536}
,,,,
0.223428770139264,0.222632393387898,84,0.181040048599243,{'alpha': 0.10125717625032542}
,,,,
0.37390040172386,0.373726228540092,85,0.166037797927856,{'alpha': 0.39256598020809336}
,,,,
0.112681220282986,0.102133676422067,86,0.457103490829468,{'alpha': 0.0006514763771079174}
,,,,
0.373878556388963,0.373704390137084,87,0.167037487030029,{'alpha': 0.3286654322339289}
,,,,
0.262551720707996,0.261079514834786,88,0.179040431976318,{'alpha': 0.13716617108468002}
,,,,
0.141531707965395,0.139317936676031,89,0.214048147201538,{'alpha': 0.021210642892913224}
,,,,
0.204322733203117,0.202262987418683,90,0.181041240692139,{'alpha': 0.08211076916647957}
,,,,
0.290539564092662,0.289552056230308,91,0.174039125442505,{'alpha': 0.1619542184031378}
,,,,
0.358289538821551,0.356887984538229,92,0.172039031982422,{'alpha': 0.22914222221681138}
,,,,
0.373985739587999,0.373811215545412,93,0.166037559509277,{'alpha': 0.5774864859948623}
,,,,
0.373946010606509,0.373771693277877,94,0.166038036346436,{'alpha': 0.500065137814702}
,,,,
0.3729071616496,0.373293029819466,95,0.167037487030029,{'alpha': 0.27573548210989246}
,,,,
0.317040678901186,0.315617407520199,96,0.173039674758911,{'alpha': 0.18800479721645103}
,,,,
0.374225916185375,0.374049488164419,97,0.164037227630615,{'alpha': 0.9146853385069688}
,,,,
0.374296919810156,0.374119820097257,98,0.165037393569946,{'alpha': 0.9925894481579601}
,,,,
0.16785850743027,0.16624111624307,99,0.207046985626221,{'alpha': 0.04442624048111321}
,,,,
0.374161206960195,0.373985359574113,100,0.164036989212036,{'alpha': 0.8373743167692296}
,,,,
,,,,
,,,,
0.112681220282986,,,,
