cross validation loss,training loss,iteration,train_time,params
,,,,
0.12047974967168,0.095707651953,25,0.216048717498779,"{'alpha': 0.3966505759906307, 'coef0': 8.312034023805243, 'degree': 1, 'kernel': 'linear'}"
,,,,
0.120213874333227,0.09573393031776,26,0.223050355911255,"{'alpha': 0.4436686243754342, 'coef0': 8.479337410817598, 'degree': 1, 'kernel': 'linear'}"
,,,,
0.120207681164165,0.095734567845255,27,0.215047121047974,"{'alpha': 0.4448121262964285, 'coef0': 8.319325308380286, 'degree': 2, 'kernel': 'linear'}"
,,,,
0.124440435424106,0.091470910005007,28,5.20817303657532,"{'alpha': 0.5850526415543112, 'coef0': 8.60980560943234, 'degree': 2, 'kernel': 'additive_chi2'}"
,,,,
0.120167009585637,0.095738784505469,29,0.211046934127808,"{'alpha': 0.4523784546269224, 'coef0': 0.09342922442146406, 'degree': 2, 'kernel': 'linear'}"
,,,,
0.119731888795954,0.095787356655321,30,0.215048313140869,"{'alpha': 0.5398938097411027, 'coef0': 0.38390859756389784, 'degree': 2, 'kernel': 'linear'}"
,,,,
0.119628975059306,0.095799843506373,31,0.222049474716186,"{'alpha': 0.5624914810110908, 'coef0': 0.0073506433387868775, 'degree': 3, 'kernel': 'linear'}"
,,,,
0.119744530972539,0.095785850580481,32,0.22304892539978,"{'alpha': 0.5371708984875384, 'coef0': 0.012728840431059223, 'degree': 3, 'kernel': 'linear'}"
,,,,
0.144376152967102,0.054014836396722,33,0.450100660324097,"{'alpha': 0.988714724940155, 'coef0': 0.2361266452854562, 'degree': 3, 'kernel': 'polynomial'}"
,,,,
1.01097935893,0.507168946396538,34,0.321072101593018,"{'alpha': 0.6481620756458478, 'coef0': 0.8323601532027771, 'degree': 0, 'kernel': 'rbf'}"
,,,,
0.123653176602334,0.091912674071264,35,5.21217322349548,"{'alpha': 0.7882443164484505, 'coef0': 2.844949105229183, 'degree': 5, 'kernel': 'additive_chi2'}"
,,,,
0.119703129952725,0.095790805188542,36,0.217049598693848,"{'alpha': 0.546130755363557, 'coef0': 0.8391125447428498, 'degree': 3, 'kernel': 'linear'}"
,,,,
